PRJ_ID,PRJ_NAMT,TAM_NAMT,TAM_CODE,AMP_NAMT,AMP_CODE,PROV_NAMT,PROV_CODE,SHAPE_YEAR,X,Y,LAT,LONG
16508371523257,ไอคอน ปิ่นเกล้า,ศาลาธรรมสพน์,2,ทวีวัฒนา,48,กรุงเทพมหานคร,10,2562,650980.6976,1523224.276,13.774488,100.396614
16455011522071,THE EXCLUSIVE ปิ่นเกล้า ทวีวัฒนา,ทวีวัฒนา,1,ทวีวัฒนา,48,กรุงเทพมหานคร,10,2562,645226.8812,1522019.2087,13.763891,100.343338
16466581524860,เดอะ แกรนด์ ปิ่นเกล้า,ศาลาธรรมสพน์,2,ทวีวัฒนา,48,กรุงเทพมหานคร,10,2562,646457.1623,1525342.5813,13.793871,100.354889
104802029,หมู่บ้านสุขทวีวิลเลจ,ศาลาธรรมสพน์,2,ทวีวัฒนา,48,กรุงเทพมหานคร,10,2562,645425.0979,1525076.5154,13.791518,100.345329
16519741523251,เศรษฐสิริ,ศาลาธรรมสพน์,2,ทวีวัฒนา,48,กรุงเทพมหานคร,10,2562,652021.4953,1523555.9169,13.777431,100.406258
16473941522796,ศุภาลัย พรีม่า วิลล่า,ศาลาธรรมสพน์,2,ทวีวัฒนา,48,กรุงเทพมหานคร,10,2562,647080.2122,1522815.4812,13.770995,100.360519
16439281522068,THE CITY PINKLAO - SAI 4,ทวีวัฒนา,1,ทวีวัฒนา,48,กรุงเทพมหานคร,10,2562,643975.5411,1522144.6576,13.765088,100.331772
16458101519634,GUSTO TOWNHOME เพชรเกษม - ทวีวัฒนา,ทวีวัฒนา,1,ทวีวัฒนา,48,กรุงเทพมหานคร,10,2562,645937.8183,1519253.7318,13.738856,100.34977
16496511524592,NIYHAM BOROMRAT CHACHONNANI,ศาลาธรรมสพน์,2,ทวีวัฒนา,48,กรุงเทพมหานคร,10,2562,649651.2605,1524592.1112,13.786922,100.384392
16444031525857,SETTHASIRI,ศาลาธรรมสพน์,2,ทวีวัฒนา,48,กรุงเทพมหานคร,10,2562,644402.8723,1525856.567,13.798621,100.335915
16589141521516,THE TREE,บ้านช่างหล่อ,5,บางกอกน้อย,20,กรุงเทพมหานคร,10,2562,658914.8855,1521516.1596,13.758621,100.469894
16598811523062,มาลานันท์ ปิ่นเกล้า - บรมราชชนนี 5,อรุณอมรินทร์,9,บางกอกน้อย,20,กรุงเทพมหานคร,10,2562,659881.3962,1523062.8707,13.772549,100.47892
16587471520896,SUN CITY MRT แยกไฟฉาย,บางขุนศรี,7,บางกอกน้อย,20,กรุงเทพมหานคร,10,2562,658747.8814,1520896.4632,13.753029,100.468315
16598171518206,PARKLAND PHETKASEM - THAPRA,วัดท่าพระ,2,บางกอกใหญ่,16,กรุงเทพมหานคร,10,2562,659792.4133,1518200.8734,13.728605,100.477821
16595801518234,IDEO THA PHRA INTERCHANGE,วัดท่าพระ,2,บางกอกใหญ่,16,กรุงเทพมหานคร,10,2562,659574.4206,1518226.4433,13.728848,100.475807
16592651518523,THE PRIVACY THA PHRA INTERCHANGE,วัดท่าพระ,2,บางกอกใหญ่,16,กรุงเทพมหานคร,10,2562,659265.658,1518523.3457,13.731549,100.472969
16635281521095,THE RICH AVENUE,คลองมหานาค,3,ป้อมปราบศัตรูพ่าย,8,กรุงเทพมหานคร,10,2562,663528.6645,1521095.9008,13.754564,100.512535
16637731521171,THE PRAGUE CONDOMINIUM,คลองมหานาค,3,ป้อมปราบศัตรูพ่าย,8,กรุงเทพมหานคร,10,2562,663773.2335,1521171.292,13.755232,100.514801
16631521519822,สเตชั่น วัน,ป้อมปราบ,1,ป้อมปราบศัตรูพ่าย,8,กรุงเทพมหานคร,10,2562,663152.1618,1519822.0834,13.743072,100.50898
16957971527266,THE GRAND BAAN RATCHAPHRUEK,ลำผักชี,7,หนองจอก,3,กรุงเทพมหานคร,10,2562,695872.0521,1527208.4841,13.807791,100.812019
17015771532388,บ้านเอกกวิน 5 หนองจอก เฟส 1,กระทุ่มราย,1,หนองจอก,3,กรุงเทพมหานคร,10,2562,701599.1359,1532208.8296,13.852584,100.865341
16995081530351,บีอาร์ อารีน่า,โคกแฝด,5,หนองจอก,3,กรุงเทพมหานคร,10,2562,699515.6333,1530377.8415,13.836183,100.84594
17024671531245,บุราพันธ์ การ์เด้นท์วิลล์ เฟส 3,กระทุ่มราย,1,หนองจอก,3,กรุงเทพมหานคร,10,2562,702474.6666,1531216.4356,13.843554,100.873367
16980741532785,เค.ซี. กรีนวิลล์ เฟส 2,หนองจอก,2,หนองจอก,3,กรุงเทพมหานคร,10,2562,698024.9903,1533935.3444,13.868437,100.832405
16959941532480,กิตติชัยวิลล่า 17,คู้ฝั่งเหนือ,6,หนองจอก,3,กรุงเทพมหานคร,10,2562,695978.6525,1532743.6725,13.857808,100.813393
17024631532691,CITY PLUS ผดุงพันธ์ 13,หนองจอก,2,หนองจอก,3,กรุงเทพมหานคร,10,2562,702512.7467,1532884.3788,13.858624,100.87384
17012711533120,นันทวันสกุลดี,หนองจอก,2,หนองจอก,3,กรุงเทพมหานคร,10,2562,701349.849,1533396.171,13.863332,100.863121
17002171532517,บ้านพฤกษา เลียบวารี-มีนบุรี,กระทุ่มราย,1,หนองจอก,3,กรุงเทพมหานคร,10,2562,700222.6644,1532286.2472,13.85338,100.852615
17013561534278,เต็มสิริ พรีว่า,หนองจอก,2,หนองจอก,3,กรุงเทพมหานคร,10,2562,701551.7731,1534262.0096,13.871142,100.865051
17034091531976,นนทวีแกรนด์ 6,กระทุ่มราย,1,หนองจอก,3,กรุงเทพมหานคร,10,2562,703337.2321,1531567.4314,13.846664,100.881371
17016091531885,บ้านเอกกวิน 5 หนองจอก เฟส 2,กระทุ่มราย,1,หนองจอก,3,กรุงเทพมหานคร,10,2562,701506.313,1531735.7691,13.848315,100.864449
100307018,PARK HILL GATE 1,ลำผักชี,7,หนองจอก,3,กรุงเทพมหานคร,10,2562,700289.4761,1526204.4769,13.798412,100.852798
100305010,หมู่บ้านอมรพันธุ์เลียบวารี เฟส 4,โคกแฝด,5,หนองจอก,3,กรุงเทพมหานคร,10,2562,699526.726,1531185.9347,13.843485,100.8461
17010251531507,เต็มสิริ วิลเลจ,กระทุ่มราย,1,หนองจอก,3,กรุงเทพมหานคร,10,2562,701024.4054,1531334.0793,13.844719,100.859962
16955531524741,ฟลอราวิลล์ เฟส 18,ลำผักชี,7,หนองจอก,3,กรุงเทพมหานคร,10,2562,695553.2071,1524741.5937,13.785518,100.808899
100302001,เค.ซี. กรีนวิลล์ เฟส 1,หนองจอก,2,หนองจอก,3,กรุงเทพมหานคร,10,2562,698032.6941,1533145.6562,13.8613,100.83242
16946151524391,บ้านภัทรศิริ,ลำผักชี,7,หนองจอก,3,กรุงเทพมหานคร,10,2562,694618.9379,1524338.9769,13.781942,100.800232
16939841524706,เครือวัลย์ LAKE AND PARK สุวินทวงศ์-ฉลองกรุง,ลำผักชี,7,หนองจอก,3,กรุงเทพมหานคร,10,2562,693984.1806,1524706.5129,13.785307,100.794388
16979721526019,เดอะ แพลนท์ CHALONGKRUNG,ลำผักชี,7,หนองจอก,3,กรุงเทพมหานคร,10,2562,697972.5077,1526019.4482,13.796901,100.83136
17017521529230,บ้านฉัน  VILLAGE,กระทุ่มราย,1,หนองจอก,3,กรุงเทพมหานคร,10,2562,701765.3791,1529189.0055,13.825281,100.866661
16987601532386,เพ็ญศิริ 4,โคกแฝด,5,หนองจอก,3,กรุงเทพมหานคร,10,2562,698760.2509,1532386.608,13.854389,100.839096
16959311534658,บ้านนันท์นลินปาร์ค โฮม เฟส 3,คู้ฝั่งเหนือ,6,หนองจอก,3,กรุงเทพมหานคร,10,2562,695931.961,1534658.0448,13.875113,100.813095
17017241530166,บ้านพฤกษา หนองจอก-สุวินทวงศ์,กระทุ่มราย,1,หนองจอก,3,กรุงเทพมหานคร,10,2562,701724.7692,1530166.1811,13.834115,100.866356
17007961531699,THE PREMIUM CONDO,กระทุ่มราย,1,หนองจอก,3,กรุงเทพมหานคร,10,2562,700796.3796,1531698.6951,13.84803,100.85788
16957061534448,RD NATURAL PARK,คู้ฝั่งเหนือ,6,หนองจอก,3,กรุงเทพมหานคร,10,2562,695706.7437,1534448.0326,13.87323,100.810997
16951911525367,ฟลอราวิลล์ พาร์ค โฮม @ สุวินทวงศ์ เฟส 20,ลำผักชี,7,หนองจอก,3,กรุงเทพมหานคร,10,2562,695191.2446,1525367.7865,13.791202,100.805595
16970291527817,ณ ราธร เฟส 2,ลำผักชี,7,หนองจอก,3,กรุงเทพมหานคร,10,2562,697029.8512,1527817.7874,13.813218,100.822769
16999511530416,บ้านสินเพิ่ม อารีน่า,โคกแฝด,5,หนองจอก,3,กรุงเทพมหานคร,10,2562,699951.7182,1530416.1353,13.836498,100.849976
102701055,คูณสุข วิลล์,คลองกุ่ม,1,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,678512.4268,1529358.1056,13.828352,100.651611
16795691527104,I BOX,คลองกุ่ม,1,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,679612.1826,1527064.5379,13.807553,100.661636
16797481523664,INCIO,คลองกุ่ม,1,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,679757.4309,1523598.9688,13.776221,100.662758
16771331527664,PLEX RESIDENCE NAWAMIN 111,นวมินทร์,4,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,677171.1375,1527679.989,13.813268,100.639099
16783841529320,คูณสุขวิลล่า,คลองกุ่ม,1,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,678432.2313,1529265.1226,13.827517,100.650864
16784661525603,นว ลิฟวิ่ง อินทรารักษ์ - นวมินทร์ 75,นวมินทร์,4,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,678443.4708,1525593.0993,13.794327,100.650734
16770121528195,@WORK,นวลจันทร์,5,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,677015.5205,1528120.8164,13.817262,100.637688
16797261523683,UNIO,คลองกุ่ม,1,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,679811.7084,1523624.351,13.776447,100.663261
16769961530474,DISTRICT EKKAMAI-RAMINTRA,นวลจันทร์,5,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,677011.2218,1530439.7631,13.838222,100.637794
16762091529647,SANTIBUI THE RESIDENCES,นวลจันทร์,5,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,676209.1233,1529647.0562,13.831106,100.630325
104301002,บุษบา ลาดพร้าว - เสรีไทย,คลองกุ่ม,1,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,681090.4877,1524578.0074,13.784986,100.675148
16794811524347,บ้าน นาริสา เฟส 5,คลองกุ่ม,1,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,679481.6495,1524347.3761,13.783003,100.660255
16796531523581,I CONDO SERITHAI GREEN SPACE,คลองกุ่ม,1,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,679652.7763,1523580.7302,13.776063,100.661789
16776591525827,THE VISION ลาดพร้าว-นวมินทร์,นวมินทร์,4,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,677658.1416,1525827.4416,13.796494,100.643486
16797951525947,โกลเด้น นีโอ ๒ LADPHRAO-KASETNAWAMIN,คลองกุ่ม,1,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,679794.8104,1525947.0309,13.797441,100.663254
16800521526074,โกลเด้น ทาวน์ ๓ LADPHRAO-KASETNAWAMIN,คลองกุ่ม,1,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,680051.324,1526073.527,13.798569,100.665634
16770851531189,CRYSTAL SOLANA,นวลจันทร์,5,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,677085.2782,1531188.7837,13.844987,100.638527
16783141528478,อยู่รวยคอนโด เฟส 1,นวมินทร์,4,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,678314.741,1528478.4444,13.820414,100.649727
16770091529566,THE CUBE LOFT NUANCHAN,นวลจันทร์,5,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,677009.7678,1529566.6283,13.83033,100.637726
16778141528836,BIZ GALLERIA เฟส 2,นวลจันทร์,5,บึงกุ่ม,27,กรุงเทพมหานคร,10,2562,677814.0578,1528836.0729,13.823677,100.645119
16844191523918,บ้านอัครา รามคำแหง,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684512.5822,1523896.8052,13.778612,100.706749
16840311519852,ซิตี้ ลิ้งก์ พระราม9-ศรีนครินทร์,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684031.284,1519852.537,13.74209,100.702034
16832791522267,ดิไอเฟิล,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,683315.8046,1522321.7409,13.764453,100.69558
16807861520069,GRAND BANGKOK BOULEVARD พระราม 9,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,680811.2144,1520243.9399,13.745831,100.672287
16841701519659,นลิน แกรนด์ อเวนิว,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684467.4022,1519676.2412,13.740469,100.706055
16844131523266,วีซีโอ,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684384.2393,1523263.4273,13.772896,100.705521
16853911524068,PERFECT MASTERPIECE CENTURY,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,685294.6235,1524028.3545,13.779751,100.713989
16841531520008,TARADEE วงแหวน-พระราม 9,ทับช้าง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684153.9601,1520008.4068,13.743491,100.703178
6848641523097,กรีนลีฟ,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684888.7835,1523087.841,13.771276,100.710175
104401008,เค.ซี.เนเชอรัล ซิตี้,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,682805.186,1523479.2463,13.774947,100.690933
16843961524169,THE GROSVENOR BANGKOK,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684396.7935,1524169.0611,13.78108,100.705696
16843411519108,THE CONNECT วงแหวน-พระราม 9,ทับช้าง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684341.0369,1519108.3025,13.735344,100.704849
16842591520727,บ้านกลางเมือง พระราม9-กรุงเทพกรีฑา,ทับช้าง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684258.6282,1520726.9746,13.749979,100.704193
16819551520798,เนอวานา ดีฟายน์ SRINAKARIN-RAMA9,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,681954.313,1520798.253,13.75077,100.682892
16837411521516,VENUE RAMA 9,ทับช้าง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,683740.6412,1521516.1654,13.757145,100.699455
16841101521529,BANGKOK BOULEVARD RAMA 9,ทับช้าง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684110.2092,1521528.7997,13.757236,100.702873
16842141521610,VERVE RAMA 9,ทับช้าง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684213.5999,1521610.1455,13.757964,100.703835
16807721522592,AURA LITE,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,680771.8136,1522591.5807,13.767053,100.672073
16849011523607,ภัสสร RAMKHAMHAENG - RATPHATTHANA,ราษฎร์พัฒนา,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684900.7702,1523606.8588,13.775967,100.71032
16848401523736,PRUKSA VILLE รามคำแหง-วงแหวนฯ,ราษฎร์พัฒนา,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684839.6194,1523736.4209,13.777142,100.709763
16802211520231,MAVISTA KRUNGTHEP KREETHA,ทับช้าง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,680221.3166,1520231.3077,13.745754,100.666832
16825361520800,เนอวานา BEYOND,ทับช้าง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,682536.0211,1520800.8448,13.750756,100.688271
16845931520616,PLENO พระราม 9 - กรุงเทพกรีฑา,สะพานสูง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684593.5984,1520616.5483,13.74896,100.707283
16842601520757,บ้านกลางเมือง THE EDITION RAMA9-KRUNGTHEP KREETHA,ทับช้าง,1,สะพานสูง,44,กรุงเทพมหานคร,10,2562,684260.8879,1520757.4848,13.750255,100.704216
16711711530304,MAXI,เสนานิคม,2,จตุจักร,30,กรุงเทพมหานคร,10,2562,671171.6756,1530304.3658,13.837353,100.583771
16707531528075,เดอะคิวบ์ คอนโด,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,670753.3469,1528075.7533,13.817234,100.579765
16688561527970,M LADPRAO BY MAJOR DEVELOPMENT,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,668848.6641,1527960.5116,13.816305,100.562141
16704101527438,THE PRIVE,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,670406.216,1527427.2191,13.811393,100.576515
16664531529515,THE NICHE MONO BY SENA,ลาดยาว,1,จตุจักร,30,กรุงเทพมหานคร,10,2562,666512.5132,1529524.4424,13.830578,100.540627
16686281527420,THE SAINT RESIDENCES,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,668631.2062,1527406.1216,13.811307,100.560097
16684271530385,คอนโด ยู ดีไลท์ รัชวิภา,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,668468.985,1530407.5486,13.838446,100.558777
16691271528901,LYSS RATCHAYOTHIN,จตุจักร,5,จตุจักร,30,กรุงเทพมหานคร,10,2562,669127.9286,1528901.157,13.824791,100.564781
16709811528221,VINO,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,670877.5215,1528258.5771,13.818879,100.580925
16711461530299,ดีมูระ 1 RATCHAYOTHIN,เสนานิคม,2,จตุจักร,30,กรุงเทพมหานคร,10,2562,671149.6798,1530262.9657,13.83698,100.583565
16699661530024,THE VILLE EXPRESS,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,669946.9796,1530034.1033,13.834983,100.572426
16677361525876,เอ็ม จตุจักร,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,667736.2005,1525876.7696,13.797536,100.551727
16681541525937,ESTABE,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,668154.8693,1525937.5078,13.79806,100.555603
16715621530736,METROLUXE KASET,เสนานิคม,2,จตุจักร,30,กรุงเทพมหานคร,10,2562,671540.6292,1530761.5606,13.841463,100.587212
16716331528817,FELIC LADPRAO-WANGHIN 79,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,671670.7944,1528793.6943,13.823668,100.588295
16698881529807,LUMPINI PARK PHAHON 32,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,669894.8673,1529805.5428,13.83292,100.57193
16700341530069,PREMIO QUINTO,เสนานิคม,2,จตุจักร,30,กรุงเทพมหานคร,10,2562,670047.3793,1530068.5258,13.835288,100.573357
16704121527814,MODIZ RATCHADA 32,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,670388.0011,1527814.1109,13.814891,100.57637
16701521526778,วิสซ์ดอม อเวนิว รัชดา - ลาดพร้าว,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,670152.2821,1526778.4588,13.805544,100.574127
16691131527366,เมทริส ลาดพร้าว,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,669113.1932,1527366.7396,13.810923,100.564552
16716431528798,FAMILY LIFE,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,671658.4739,1528785.8049,13.823598,100.588181
16710321530455,ELIO DEL.MOSS,เสนานิคม,2,จตุจักร,30,กรุงเทพมหานคร,10,2562,671032.9345,1530455.7007,13.838729,100.582497
16698281527005,มารุ ลาดพร้าว 15,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,669828.2609,1527005.0814,13.807611,100.571144
16686431525842,ลุมพินีพาร์ค วิภาวดี-จตุจักร,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,668643.0191,1525842.234,13.797171,100.560112
16686421527252,THE PRIVACY JATUJAK,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,668642.1079,1527251.8323,13.809912,100.560188
16701291527323,THE BELGRAVIA @ RATCHADA-LADPRAO 15,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,670128.9143,1527322.8429,13.810466,100.573944
16692141527731,THE ELEGANT LADPRAO - ONE,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,669213.9276,1527730.8773,13.814208,100.565506
16697341527767,แอทโมซ ลาดพร้าว 15,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,669734.1845,1527767.1967,13.814506,100.57032
16689151527903,LIFE LADPRAO VALLEY,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,668915.025,1527903.4412,13.815785,100.562752
16693041528115,เดอะไลน์ พหลโยธินพาร์ค,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,669304.6298,1528114.9972,13.817675,100.566368
16693071528890,KNIGHTSBRIDGE SPACE RATCHAYOTHIN,จตุจักร,5,จตุจักร,30,กรุงเทพมหานคร,10,2562,669306.99,1528890.0873,13.82468,100.566437
16696481529356,MAZARINE RATCHAYOTHIN,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,669647.8924,1529356.4556,13.828876,100.569618
16697961529657,เซ็นทริค รัชโยธิน,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,669796.0425,1529656.5474,13.831579,100.571007
16701461530199,PHYLL PHAHOL 34,เสนานิคม,2,จตุจักร,30,กรุงเทพมหานคร,10,2562,670146.3257,1530198.5316,13.836457,100.57428
16712721532383,เซียล่า ศรีปทุม,ลาดยาว,1,จตุจักร,30,กรุงเทพมหานคร,10,2562,671271.732,1532383.2763,13.856137,100.584824
16696981526469,GROOVE LADPRAD 18,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,669698.1309,1526469.4007,13.802777,100.569908
16706911528079,IVORY,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,670691.4582,1528079.3552,13.81727,100.579193
16697311526726,PHILO LADPRAD 18,จอมพล,4,จตุจักร,30,กรุงเทพมหานคร,10,2562,669731.0948,1526726.6382,13.8051,100.570229
16709211528331,THE COLLECT RATCHADA 32,จันทรเกษม,3,จตุจักร,30,กรุงเทพมหานคร,10,2562,670921.5862,1528331.0368,13.819531,100.581337
16774491523782,สราญวิลล์,คลองจั่น,1,บางกะปิ,6,กรุงเทพมหานคร,10,2562,677434.5654,1523775.2606,13.777959,100.641289
100608090,BANGKOK HORIZON RAMKHAMHAENG,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,678276.8772,1521975.7898,13.761642,100.648964
16792051521025,THE PRESTON TOWNHOME,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,679256.603,1521087.1258,13.75355,100.657967
16789061519803,บ้านนวัต พระราม 9,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,678906.489,1519803.2545,13.741967,100.654648
16736471520288,เดอะเบส GARDEN - RAMA 9,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,673656.331,1520257.2221,13.746391,100.606133
16763331522199,TENDER PARK,คลองจั่น,1,บางกะปิ,6,กรุงเทพมหานคร,10,2562,676343.6827,1522221.9728,13.763987,100.631104
16751061526853,ARCO HOME.OFFICE.LIFE,คลองจั่น,1,บางกะปิ,6,กรุงเทพมหานคร,10,2562,675085.402,1526881.8654,13.806182,100.619759
16737181520410,เมทริส พระราม 9 - รามคำแหง,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,673718.8453,1520410.3134,13.747771,100.60672
16782921521855,PLUM CONDO RAM 60 INTERCHANGE,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,678292.5518,1521855.6117,13.760555,100.649101
16736991520547,IDEO NEW RAMA 9,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,673699.7771,1520547.6674,13.749014,100.606552
16797401519688,PATIO SRINAKARIN - RAMA 9,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,679447.9921,1519774.6887,13.741675,100.659653
16767801524724,ศุภาลัย เอสเซ้นส์,คลองจั่น,1,บางกะปิ,6,กรุงเทพมหานคร,10,2562,676780.4646,1524724.115,13.786575,100.6353
16796271520360,THE PARK AVENUE PRIVATE KRUNGTHEP KREETHA,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,679627.9643,1520360.898,13.746963,100.661354
16764411525525,แสงวิภาโฮม,คลองจั่น,1,บางกะปิ,6,กรุงเทพมหานคร,10,2562,676440.8979,1525525.4988,13.793839,100.63221
16757251526944,PRIVATE NIRVANA RESIDENCE : EAST,คลองจั่น,1,บางกะปิ,6,กรุงเทพมหานคร,10,2562,675727.7267,1526924.72,13.80653,100.625702
16805231520719,วนา เรสซิเดนซ์,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,680523.2452,1520718.9751,13.750143,100.669655
16760171521807,SUPALAI VERANDA RAMKHAMHAENG,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,676016.4569,1521807.3097,13.760259,100.628052
16772981521995,ไนท์บริดจ์ คอลเลจ-รามคำแหง,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,677298.1922,1521994.9567,13.761876,100.639915
16774981522114,THE TREE หัวหมาก,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,677497.8744,1522114.2812,13.762942,100.641769
16766521523346,THE CUBE LOFT LADPRAO 107,คลองจั่น,1,บางกะปิ,6,กรุงเทพมหานคร,10,2562,676652.0491,1523346.8257,13.774135,100.634026
16769801521048,THE 1 PLUS GRAND RAMKHAMHAENG,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,676980.3671,1521048.3483,13.75334,100.636917
16761641527154,ไพรเวท เนอวานา ธรู เอกมัย - รามอินทรา,คลองจั่น,1,บางกะปิ,6,กรุงเทพมหานคร,10,2562,676164.2043,1527154.0052,13.808576,100.629753
16799351521619,SETTHASIRI KRUNGTHEP KREETHA 2,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,679935.3029,1521619.3768,13.758318,100.664276
16743051520714,MONTE RAMA 9,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,674305.122,1520714.6194,13.750486,100.61216
16769961521956,นิชโมโน รามคำแหง,หัวหมาก,8,บางกะปิ,6,กรุงเทพมหานคร,10,2562,676996.4754,1521956.0795,13.761543,100.637123
16707441542337,THE LEMON TOWN,สีกัน,2,ดอนเมือง,36,กรุงเทพมหานคร,10,2562,670744.7185,1542337.6162,13.946142,100.580559
16708401542271,HAPPY VILLE DONMUANG,สีกัน,2,ดอนเมือง,36,กรุงเทพมหานคร,10,2562,670963.1396,1542468.638,13.947313,100.582588
16711931540267,กรีเน่ DON MUEANG SONG PRAPHA เฟส 1,ดอนเมือง,4,ดอนเมือง,36,กรุงเทพมหานคร,10,2562,671194.6484,1540264.0367,13.927373,100.584595
16697891542512,CASA CITY ดอนเมือง - ศรีสมาน,สีกัน,2,ดอนเมือง,36,กรุงเทพมหานคร,10,2562,669421.4423,1542602.6512,13.948617,100.568329
